,index,product_url,product_name,domain_name,image_url,actual_price,discounted_price,screenshot_path
27,28,https://www.flipkart.com/asus-vivobook-14-pentium-silver-4-gb-256-gb-ssd-windows-11-home-x415ka-ek111ws-thin-light-laptop/p/itmeed292d4767e4?pid=COMGB6DZNPPJHUVV&lid=LSTCOMGB6DZNPPJHUVV0C5AXS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_4&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMGB6DZNPPJHUVV.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"ASUS VivoBook 14 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) X415KA-EK111WS Thin and Light Laptop  (14 Inch, Transparent Silver, 1.50 Kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kz4gh3k0/computer/d/w/o/x415ka-ek111ws-thin-and-light-laptop-asus-original-imagb7gsfubu98vz.jpeg?q=70,"₹38,990","₹28,990",/Product_Screenshots/Flipkart28.png
28,29,https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm98c94bbf9bc20?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSQE9WVW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_5&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"HP Pavilion Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-ec2004AX Gaming Laptop  (15.6 inch, Shadow Black, 1.98 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70,"₹70,172","₹59,940",/Product_Screenshots/Flipkart29.png
29,30,https://www.flipkart.com/lenovo-ideapad-3-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itmd1871bfcde765?pid=COMG6AKVAHWTHAQG&lid=LSTCOMG6AKVAHWTHAQGXUICJF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_6&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG6AKVAHWTHAQG.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"Lenovo IdeaPad 3 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"₹57,990","₹37,490",/Product_Screenshots/Flipkart30.png
30,31,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x9k0t-thin-light-laptop/p/itm7017fffb59697?pid=COMGBP5FEFEWGNZZ&lid=LSTCOMGBP5FEFEWGNZZAMVCPR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_7&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMGBP5FEFEWGNZZ.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X9K0T Thin and Light Laptop  (15.6 inch, Black, 1.8 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70,"₹54,782","₹41,490",/Product_Screenshots/Flipkart31.png
31,32,https://www.flipkart.com/acer-aspire-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-a715-75g-50ta-a715-75g-41g-a715-75g-52aa-gaming-laptop/p/itm365d5a348ad9c?pid=COMG2KBG2K4GFFF7&lid=LSTCOMG2KBG2K4GFFF75TIZXH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestvalueId_6bo%2Fb5g&srno=s_1_8&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG2KBG2K4GFFF7.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"acer Aspire 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) A715-75G-50TA/ A715-75G-41G/ A715-75G-52AA Gaming Laptop  (15.6 inch, Black, 2.15 Kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kp1imq80/computer/u/b/z/na-gaming-laptop-acer-original-imag3d63hk3h8nm2.jpeg?q=70,"₹89,999","₹52,940",/Product_Screenshots/Flipkart32.png
32,33,https://www.flipkart.com/asus-vivobook-15-2021-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x515ja-ej362ws-thin-light-laptop/p/itm8ce53e6fb58bf?pid=COMG87FFPEDAAGXW&lid=LSTCOMG87FFPEDAAGXWTMCIPI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_9&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG87FFPEDAAGXW.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"ASUS VivoBook 15 (2021) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-EJ362WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/ksyz8280/computer/f/9/9/x515ea-ej302ts-thin-and-light-laptop-asus-original-imag6fc9kxzc6rrh.jpeg?q=70,"₹50,990","₹39,990",/Product_Screenshots/Flipkart33.png
33,34,https://www.flipkart.com/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-10-home-15s-gy0501au-thin-light-laptop/p/itmcc3db7767aba4?pid=COMG6MVEA2PWVH3B&lid=LSTCOMG6MVEA2PWVH3BJ8QBY0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_10&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG6MVEA2PWVH3B.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 10 Home) 15s-GY0501AU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.69 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/ktaeqvk0/computer/b/7/4/15s-gy0501au-thin-and-light-laptop-hp-original-imag6z6muntqnzzc.jpeg?q=70,"₹46,055","₹37,990",/Product_Screenshots/Flipkart34.png
34,35,https://www.flipkart.com/msi-gf63-thin-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-10uc-607in-gaming-laptop/p/itm92565651dc3ed?pid=COMG5AWT9CKRMEFU&lid=LSTCOMG5AWT9CKRMEFUII4XPL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG5AWT9CKRMEFU.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"MSI GF63 Thin Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GF63 Thin 10UC-607IN Gaming Laptop  (15.6 inch, Black, 1.86 kg)",FlipKart,https://rukminim1.flixcart.com/image/416/416/ktlu9ow0/computer/4/n/m/gf63-thin-10uc-607in-gaming-laptop-msi-original-imag6xfuxzmukmuq.jpeg?q=70,"₹83,990","₹59,940",/Product_Screenshots/Flipkart35.png
35,36,https://www.flipkart.com/dell-inspiron-core-i3-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm61a1405251c95?pid=COMGAD2BGUNDQN2X&lid=LSTCOMGAD2BGUNDQN2XE4NITJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMGAD2BGUNDQN2X.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"DELL Inspiron Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 Kgs, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,"₹60,371","₹45,490",/Product_Screenshots/Flipkart36.png
36,37,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14s-dy2506tu-thin-light-laptop/p/itm6e9f19b41d9c9?pid=COMG92FXHPYEN44H&lid=LSTCOMG92FXHPYEN44HKXQR8G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG92FXHPYEN44H.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"HP Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14s- dy2506TU Thin and Light Laptop  (14 inch, Natural Silver, 1.46 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/l0zm64w0/computer/k/h/m/14s-dq2606tu-thin-and-light-laptop-hp-original-imagcnsfnrzvzbs6.jpeg?q=70,"₹50,085","₹39,999",/Product_Screenshots/Flipkart37.png
37,38,https://www.flipkart.com/asus-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312ws-thin-light-laptop/p/itm516a699ede578?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHCGTMTF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9WH98ZNYXWYH.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"ASUS Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,"₹52,990","₹38,990",/Product_Screenshots/Flipkart38.png
38,39,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-a315-23-laptop/p/itmb8fe582c41a06?pid=COMGBF6ZPSEYQ4Z3&lid=LSTCOMGBF6ZPSEYQ4Z39H0L9G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMGBF6ZPSEYQ4Z3.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"acer Aspire 3 Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) A315-23 Laptop  (15.6 inch, Pure Silver, 1.9 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"₹44,999","₹36,990",/Product_Screenshots/Flipkart39.png
39,40,https://www.flipkart.com/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9VHHF6HVJPP9.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Laptop  (15.6 inch, Arctic Grey, 1.65 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"₹68,990","₹50,490",/Product_Screenshots/Flipkart40.png
40,41,https://www.flipkart.com/infinix-inbook-x1-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-xl11-thin-light-laptop/p/itm655cccf9f38c0?pid=COMG8Z3HFHYNWKGD&lid=LSTCOMG8Z3HFHYNWKGDYLSY4O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG8Z3HFHYNWKGD.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"Infinix INBook X1 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL11 Thin and Light Laptop  (14 inch, Aurora Green, 1.48 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kw3v0cw0/computer/7/f/t/inbook-x1-thin-and-light-laptop-infinix-original-imag8vfsvgu6jqxz.jpeg?q=70,"₹59,999","₹44,990",/Product_Screenshots/Flipkart41.png
41,42,https://www.flipkart.com/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmc295fd12568b5?pid=COMG55HHKFYVQMC5&lid=LSTCOMG55HHKFYVQMC5BZT1FN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG55HHKFYVQMC5.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light Laptop  (14.96 Inch, Accent Black, 1.58 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70,"₹43,239","₹38,990",/Product_Screenshots/Flipkart42.png
42,43,https://www.flipkart.com/asus-vivobook-14-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-x415fa-bv341t-thin-light-laptop/p/itm8aefcbefccef8?pid=COMG9UA3ZXFZNGHU&lid=LSTCOMG9UA3ZXFZNGHUXZYTSE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9UA3ZXFZNGHU.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"ASUS VivoBook 14 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) X415FA-BV341T Thin and Light Laptop  (14 inch, Slate Grey, 1.80 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kxc5nrk0/computer/v/x/b/x415fa-bv341t-thin-and-light-laptop-asus-original-imag9tmvv4zh6jzb.jpeg?q=70,"₹46,990","₹33,875",/Product_Screenshots/Flipkart43.png
43,44,https://www.flipkart.com/asus-vivobook-k15-oled-2021-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l503ws-thin-light-laptop/p/itm72faeb2467ad4?pid=COMG87FFE9RGSKED&lid=LSTCOMG87FFE9RGSKEDSXER3P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG87FFE9RGSKED.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"ASUS VivoBook K15 OLED (2021) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L503WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,"₹78,990","₹57,990",/Product_Screenshots/Flipkart44.png
44,45,https://www.flipkart.com/msi-gf65-thin-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-10ue-410in-gaming-laptop/p/itm4883b261a85ea?pid=COMG5AWTPR8FHHVA&lid=LSTCOMG5AWTPR8FHHVAMZKZO3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG5AWTPR8FHHVA.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"MSI GF65 Thin Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) GF65 Thin 10UE-410IN Gaming Laptop  (15.6 inch, Black, 1.86 kg)",FlipKart,https://rukminim1.flixcart.com/image/416/416/ktszgy80/computer/a/4/a/gf65-thin-10ue-410in-gaming-laptop-msi-original-imag72h6wn7ktgzy.jpeg?q=70,"₹1,23,990","₹84,940",/Product_Screenshots/Flipkart45.png
45,46,https://www.flipkart.com/dell-vostro-ryzen-3-dual-core-r3-3250u-8-gb-1-tb-hdd-windows-11-home-3405-thin-light-laptop/p/itma47a896a440ff?pid=COMG9NYDTKAQKCAW&lid=LSTCOMG9NYDTKAQKCAW1ESTPX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9NYDTKAQKCAW.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light Laptop  (14 inch, Accent Black, 1.59 Kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/krf91u80/computer/2/m/b/na-thin-and-light-laptop-dell-original-imag585xzyrystrc.jpeg?q=70,"₹50,651","₹35,990",/Product_Screenshots/Flipkart46.png
46,47,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc839af2e15f47?pid=COMFYZC5YBX2GG2F&lid=LSTCOMFYZC5YBX2GG2FZ9KHVR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMFYZC5YBX2GG2F.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70,"₹43,312","₹39,490",/Product_Screenshots/Flipkart47.png
47,48,https://www.flipkart.com/lenovo-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-15iml05-thin-light-laptop/p/itm9598743eb6f50?pid=COMG9VHHUTKFZFMU&lid=LSTCOMG9VHHUTKFZFMU5KRYEU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=01de3be8-a938-4f93-9229-cc6122a81eca.COMG9VHHUTKFZFMU.SEARCH&ppt=None&ppn=None&ssid=ueiwjr5wdc0000001649094245400&qH=312f91285e048e09,"Lenovo Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Light Laptop  (15.6 inch, Platinum Grey, 1.7 Kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"₹62,190","₹39,990",/Product_Screenshots/Flipkart48.png
48,49,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmc839af2e15f47?pid=COMFYZC5YBX2GG2F&lid=LSTCOMFYZC5YBX2GG2FZ9KHVR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMFYZC5YBX2GG2F.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"DELL Vostro Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light Laptop  (14 inch, Dune, 1.58 kg, With MS Office)",FlipKart,https://rukminim1.flixcart.com/image/416/416/kn7sdjk0/computer/l/w/f/na-notebook-dell-original-imagfy6ah6k6jqdh.jpeg?q=70,"₹43,312","₹39,490",/Product_Screenshots/Flipkart49.png
49,50,https://www.flipkart.com/apple-2020-macbook-air-m1-8-gb-256-gb-ssd-mac-os-big-sur-mgn63hn-a/p/itmde54f026889ce?pid=COMFXEKMGNHZYFH9&lid=LSTCOMFXEKMGNHZYFH9P56X45&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMFXEKMGNHZYFH9.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A  (13.3 inch, Space Grey, 1.29 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kp5sya80/screen-guard/tempered-glass/o/v/n/apple-macbook-air-m1-13-3-inch-lightwings-original-imag3gh5xftgbpg3.jpeg?q=70,"₹92,900","₹85,999",/Product_Screenshots/Flipkart50.png
50,51,https://www.flipkart.com/nokia-purebook-x14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-nki510ul85s-thin-light-laptop/p/itmdc10c8866a3a4?pid=COMFUJ4NXDKZ4VFN&lid=LSTCOMFUJ4NXDKZ4VFNROFWVT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMFUJ4NXDKZ4VFN.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"Nokia PureBook X14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) NKi510UL85S Thin and Light Laptop  (14 inch, Black, 1.1 kg)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kvtuxe80/computer/p/2/t/-original-imag8n7ukhkkenas.jpeg?q=70,"₹90,000","₹53,990",/Product_Screenshots/Flipkart51.png
51,52,https://www.flipkart.com/asus-vivobook-k15-oled-2021-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG87FFPDWUZAKE.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"ASUS VivoBook K15 OLED (2021) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM513UA-L502WS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70,"₹78,990","₹57,990",/Product_Screenshots/Flipkart52.png
52,53,https://www.flipkart.com/lenovo-ideapad-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-15iml05-thin-light-laptop/p/itmf308864edc628?pid=COMG6AKVPSUC8F8N&lid=LSTCOMG6AKVPSUC8F8NNVKBZV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG6AKVPSUC8F8N.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"Lenovo IdeaPad 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15IML05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70,"₹64,290","₹53,990",/Product_Screenshots/Flipkart53.png
53,54,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-dy3501tu-thin-light-laptop/p/itm450f55a8c2cb2?pid=COMG9WRFMYH8AZH2&lid=LSTCOMG9WRFMYH8AZH2FJG3EL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=organic&iid=3ef4c821-f18d-4a6d-9b1b-ec8bcacb3485.COMG9WRFMYH8AZH2.SEARCH&ppt=None&ppn=None&ssid=wak5uwgn400000001649094247398&qH=312f91285e048e09,"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-dy3501TU Thin and Light Laptop  (15.6 inch, Natural Silver, 1.75 kg, With MS Office)",FlipKart,https://rukminim2.flixcart.com/image/416/416/kyt0ya80/computer/s/z/b/-original-imagayc6ahrmg8y7.jpeg?q=70,"₹49,590","₹42,990",/Product_Screenshots/Flipkart54.png
